file,title,channel,source,lang,month,words,url,aut_level,aut_scope,aut_impact,aut_future,aut_total,aut_hits,aug_level,aug_scope,aug_impact,aug_future,aug_total,aug_hits,dat_level,dat_scope,dat_impact,dat_future,dat_total,dat_hits,aitf_sum,cell_paper,cell_relative,aut_evidence,aug_evidence,dat_evidence
transcripts/channels/Pinecone/Vector_Search_in_Retail_ft._Jacob_Zweig_(Strong)_and_Mark_Mo__rVqNBYTpDLw.md,Vector Search in Retail ft. Jacob Zweig (Strong) and Mark Moyou (NVIDIA),Pinecone,channel,en,2022-08,9433,https://www.youtube.com/watch?v=rVqNBYTpDLw,1,0,0,0,1,1,1,0,0,0,1,1,3,1,1,0,5,21,7,L-L-L,L-L-H,"Um if you have cameras at checkout and you wanted to you want to monitor for um you want to enable automated checkout, all sorts of things like that require product recognition behind the scenes to be able to know what we're looking at when we're looking at say a shelf here.","ore complex like semi-supervised approaches, things like Swab and I never know how to pronounce this SimClear is another approach, but those that rely more on different kind of approaches for training as well as really heavy data augmentation.","So you can kind of throw all this stuff in a blender and search against your vector vector database, but there's still places where you're going to have ambiguities and to resolve those to go from like uh the long tail of like 90 to 99% accuracy which is obviously what everyone's looking for, you ca"
transcripts/channels/Pinecone/Why_RAG_remains_essential_for_modern_AI__buvRFJ-snAc.md,Why RAG remains essential for modern AI,Pinecone,channel,en,2025-08,9432,https://www.youtube.com/watch?v=buvRFJ-snAc,0,0,0,0,0,0,3,0,0,1,4,17,4,0,1,3,8,69,12,L-L-L,L-H-H,,"We're going to go over what retrieval augmented generation is. So, if you aren't familiar with Rag, don't worry, we got you covered in the first five minutes.","&gt;&gt; And uh, we heard a lot of stuff about Rag in 2025 over the past couple months since January 2025. and Jenna and I were talking and we thought, hey, it might be good to have a webinar to kind of talk about why what what does RAG look like in 2025?"
transcripts/channels/Qdrant/Adobe_Using_GraphRAG_to_Improve_Enterprise_Governance_Murthy__KEW0KGsLIZw.md,Adobe | Using GraphRAG to Improve Enterprise Governance | Murthy Chandrapaty and Ankush Gumber,Qdrant,channel,ko,2026-06,1306,https://www.youtube.com/watch?v=KEW0KGsLIZw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/channels/Qdrant/Beyond_Text-Only_LlamaIndex_Retriever_with_Superlinked’s_Mix__wiPvf9cwcP8.md,Beyond Text-Only: LlamaIndex Retriever with Superlinked’s Mixture of Encoders | Filip Makraduli,Qdrant,channel,en,2025-10,2781,https://www.youtube.com/watch?v=wiPvf9cwcP8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,4,3,L-L-L,L-L-L,,,So that's why I'm today mentioning our integration with llama index which would help you actually use this um retrieval concept in your agents in your rag in your pipelines with lama index and also um lang chain. So the idea today is how can you I use mixture of encoders in my work with um whatever 
transcripts/channels/Qdrant/Biomedical_AI_Copilot_with_Neo4j_and_Qdrant__10g1iJnfLWQ.md,Biomedical AI Copilot with Neo4j and Qdrant,Qdrant,channel,ko,2026-04,6748,https://www.youtube.com/watch?v=10g1iJnfLWQ,0,0,0,0,0,0,1,0,0,2,3,2,1,0,1,0,2,1,5,L-L-L,L-H-L,,"준비된 데모 와 지금까지의 논의에서 이미 살펴본 바와 같이, 프롬프트를 어떻게 만들고 증강 생성 기능을 어떻게 활용하는지 생각하는 것이 정말 중요합니다. 그래프 래그 작업 중이신가요? 하이브리드 래그 작업을 하고 계신가요? 벡터 래그 작업을 하고 계신가요? 특정 방식으로 조정하고 계신가요 ? 모두 정말 중요해요. 그리고 앞으로 나아가면서 이 시스템을 좀 더 일반적인 관점에서, 그리고 확장성 등을 고려하게 되면, 매번 똑같은 내용을 반복하고 싶지는 않을 겁니다 .","또 다른 부분은 제가 앞서 말씀드렸던 프로덕션 업데이트와 관련하여 데이터 수집을 충분히 효율적으로 만드는 것입니다. 그리고 여기 PubMed Qdrant 도구와 PubMed 설정은 클라우드 추론을 사용하기 위한 세 가지 최소한의 모범 사례를 활용하여 지연 시간을 줄여줍니다. 즉, 임베딩을 먼저 다른 곳에 저장한 다음 가져와서 시간과 특정 데이터 업로드 방식을 낭비할 필요가 없습니다. 이 모든 것을 GitHub에서 직접 코딩해보고 원하는 속도로 확인해 볼 수 있습니다."
transcripts/channels/Qdrant/Building_Scalable_AI_Memory_for_Agents_Across_Graphs_and_Vec__KNCFUmDvT4I.md,Building Scalable AI Memory for Agents Across Graphs and Vectors | Cognee | Vasilije Markovic,Qdrant,channel,ko,2025-10,1864,https://www.youtube.com/watch?v=KNCFUmDvT4I,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,6,9,6,L-L-L,L-L-H,,,"그래서 쿠버네티스 클러스터를 사용해서 기가 바이트 또는 테라바이트 규모의 데이터를 처리하거나, 데이터 양이 적은 경우에는 클라우드에 가상 머신(VM)을 만들어서 기존 데이터 웨어하우스나 머신러닝 스택에 연결하여 사용할 수도 있습니다. 전통적인 관점, 그러니까 3~4년 전이었다면 코그니를 특색 있는 매장 범주에 넣었을지도 모릅니다. 음, 말하자면, 기능적인 면에서 보면, 모든 기능을 극대화한 스토어라고 할 수 있겠네요 . AI 메모리라는 용어가 새로 나온 것이니, 이 용어를 사용하겠습니다 . 하지만 효과적으로 말하자면, 마이크로 서비"
transcripts/channels/Qdrant/Connecting_to_Qdrant_With_the_n8n_Self-Hosted_AI_Starter_Kit__fYMGpXyAsfQ.md,Connecting to Qdrant With the n8n Self-Hosted AI Starter Kit,Qdrant,channel,ko,2025-01,759,https://www.youtube.com/watch?v=fYMGpXyAsfQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/channels/Qdrant/Deep_research_is_just_really_smart_rag_w_Robert_Caulk__wAcWJtWQVN8.md,Deep research is just really smart rag w/ Robert Caulk,Qdrant,channel,ko,2025-03,6849,https://www.youtube.com/watch?v=wAcWJtWQVN8,1,0,0,0,1,1,1,0,0,1,2,3,4,1,0,3,8,29,11,L-L-L,L-L-H,"제가 보기에 가장 큰 변화는 바로 이러한 풀스택 자동화입니다. 예전에는 앱을 배포할 방법이 전혀 없었죠. 구글 쿨랩 노트북이나 파이썬 스크립트를 만들 수는 있었지만, AI가 만들어 인터넷에 존재하는 앱을 만드는 건 불가능했습니다. 이게 바로 큰 변화라고 생각합니다. 네, 좋습니다. 이제 화제를 좀 바꿔서 질문 하나 드리겠습니다. 최근에 누군가 저에게 이 질문을 했는데, 당신의 의견이 궁금합니다. 당신은 이 부분을 알아야 한다고 생각하시나요?","핵심 아이디어는 실제 데이터 세트를 가져와 증강하고 벡터 데이터베이스에 저장한 다음, 이 벡터 데이터베이스 위에 Quadrant의 검색, 추천, 발견 등의 기능을 활용할 수 있는 풀 스택 애플리케이션을 구축하는 것입니다. 우선 인터넷에 있는 데이터를 보여주세요. 로컬 호스트 데이터는 보여주지 마시고, 데이터 세트를 가져와 조작하는 방법을 보여주세요.","그래서 제가 벡터 데이터베이스에 있는 게 너무 행복한 것 같아요. 다른 회사에 다니는 제 친구들 중 몇몇은 매일 지뢰밭을 걷는 기분이에요. 새로운 기능 하나가 회사 전체를 망하게 할 수도 있거든요. 예를 들어 Gini, Gemini, Flash 같은 소프트웨어의 PDF 입력 기능 같은 거요. 아, 그리고 제가 이 이야기를 했는지 모르겠지만, 제 첫 IT 관련 직장은 국토안보부 산하 이민국( USCIS)이었어요."
transcripts/channels/Qdrant/Diversifying_Relevant_Search_Results_with_MMR_in_Qdrant__kG-EJQPN8Sk.md,Diversifying Relevant Search Results with MMR in Qdrant,Qdrant,channel,en,2025-09,4685,https://www.youtube.com/watch?v=kG-EJQPN8Sk,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,3,L-L-L,L-L-L,,,Data quality considerations. I've actually talked about a lot of these so we don't have to go through all of them.
transcripts/channels/Qdrant/Evaluate_Your_Qdrant-RAG_Agents_with_No-Code_n8n_Evaluations__qCiS6bMwp1E.md,Evaluate Your Qdrant-RAG Agents with No-Code n8n Evaluations | n8n | Marcel Claus-Ahrens,Qdrant,channel,en,2025-10,3758,https://www.youtube.com/watch?v=qCiS6bMwp1E,3,1,0,0,4,6,0,0,0,0,0,0,3,1,0,0,4,6,8,L-L-L,L-L-H,But I also do build AI agents and especially AI automations. I do theirs under the brand the workflow and uh I also happen to started a couple of years ago a bank account automation platform especially here in Germany which is cool little spoiler alert.,,ally into evaluation you should um but yeah it's still a great tool to just build great AI automations and yes mentioned they have tons of integrations of course could run is a wayable as I have the few to say it but a wayable as vector store [laughter] I just learned that kudrant is so much more an
transcripts/channels/Qdrant/Evaluating_Search_Pipelines_Qdrant_Multi-Vector_Search__1gHbp9c01iE.md,Evaluating Search Pipelines | Qdrant Multi-Vector Search,Qdrant,channel,ko,2026-03,496,https://www.youtube.com/watch?v=1gHbp9c01iE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/channels/Qdrant/Finding_the_Right_Embedding_Model_for_Your_AI_Application_wi__ZUIAmtribPo.md,Finding the Right Embedding Model for Your AI Application with Sentrev,Qdrant,channel,ko,2025-01,5621,https://www.youtube.com/watch?v=ZUIAmtribPo,1,0,0,0,1,1,2,0,0,1,3,8,4,0,3,0,7,36,11,L-L-L,L-H-H,"이러한 데이터는 자동화된 시스템으로 처리할 수 있습니다. 반면 벡터 데이터베이스는 비정형 데이터를 벡터로 표현하여 저장하고, 객체 지향 프로그래밍( OB) 환경에서 다양한 방식으로 데이터를 정리합니다. Quadrant, HNSW 등이 그 예입니다. 다른 데이터베이스를 사용하는 다른 방법들도 있습니다. 이것은 인덱싱 부분에 해당합니다. 데이터를 정렬한 다음 쿼리 부분을 수행합니다. 데이터베이스 내에서 검색하는 것이죠.","특히 대규모 언어 모델과 검색 증강 생성에 항상 관심이 있었는데, 그러다 쿼드런트(Quadrant)를 알게 되었고, 쿼드런트 데이터베이스에 어떤 모델을 사용해야 할지 고민하게 되었습니다. 그래서 제 업무와 개인적인 프로젝트, 그러니까 제 열정을 담아 하는 프로젝트에서 어떤 모델이 데이터에 가장 적합한지 간단하게 알려주는 도구를 만들어보면 어떨까 생각했습니다.","여기서는 텍스트 데이터가 벡터화되어 벡터 데이터베이스에 업로드될 때까지 몇 개의 문자로 분할될지 정의합니다. 이 경우 1,500자를 선택했습니다. 그리고 청크를 줄일 텍스트의 비율을 선택하는데, 이 경우 30% 또는 0.3% 입니다. 마지막으로 검색에 사용할 거리 행렬을 선택합니다."
transcripts/channels/Qdrant/Google_DeepMind_Are_SKILLS.md_Holding_Your_Agents_Back_Paige__ulnJo3eOUU8.md,Google DeepMind | Are SKILLS.md Holding Your Agents Back? | Paige Bailey,Qdrant,channel,ko,2026-06,2150,https://www.youtube.com/watch?v=ulnJo3eOUU8,4,0,0,0,4,10,0,0,0,0,0,0,2,0,0,0,2,2,6,L-L-L,L-L-L,"오늘은 소프트웨어 엔지니어링과 자동화의 미래가 어떤 모습일지에 대해 조금 이야기해 보겠습니다 . 음, 거기에는 일종의 연대 기적 역사도 조금 포함될 거예요. 음, 하지만 바라건대, 바라건대 이것이 청중 여러분께 흥미롭거나 생각할 거리를 제공해 줄 수 있기를 바랍니다 . 그리고 이번이 제가 이 프레젠테이션을 하는 첫 번째 경험입니다 . 보통 저는 내내 라이브 데모만 진행합니다.",,"음, 프롬프트를 끌 수 있고, 벡터 데이터베이스 호출이나 다른 서비스 호출, 또는 검색 기반 기능, 벡터 검색 기반 기능 등 호출했던 모든 도구도 끌 수 있습니다. 음, 그래서 저는 우리가 미래의 업무 환경을 생각할 때, 장기적으로 보게 될 모습은 아마도 이런 모습일 거라고 생각해요. 우리 모두, 특히 친구로서, 모델 의 출력값에 의존하는 세상에 익숙해져 왔잖아요. 그 출력값은 모델이 마지막으로 학습했던 날짜에 기반한 거고요."
"transcripts/channels/Qdrant/High-Throughput,_Low-Latency_Embedding_Pipelines_for_Real-Wo__29HJ95EmR94.md","High-Throughput, Low-Latency Embedding Pipelines for Real-World Applications | Baseten | Rachel Rapp",Qdrant,channel,ko,2025-10,2591,https://www.youtube.com/watch?v=29HJ95EmR94,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,4,4,L-L-L,L-L-H,,,"그리고 그러한 다양한 프로필의 특징은 한편으로는 정형 데이터든 비정형 데이터든, 멀티모달 데이터든 간에 방대한 양의 데이터를 데이터베이스나 검색 엔진(예: 쿼드런트)으로 처리하는 것과 같은 작업입니다. 또한 추천 시스템이나 개별 사용자처럼 단일 검색 레벨이 있는데, 이 두 그룹은 서로 상충되는 요구 사항을 가지고 있습니다. 이 두 가지는 서로 밀접한 관련이 있지만, 동시에 상충되는 측면도 있습니다."
transcripts/channels/Qdrant/Hybrid_Search_in_Legal_AI_with_Qdrant_&_n8n__7LEhwjETnu4.md,Hybrid Search in Legal AI with Qdrant & n8n,Qdrant,channel,ko,2025-08,2867,https://www.youtube.com/watch?v=7LEhwjETnu4,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,2,L-L-L,L-L-L,,증강 생성을 통한 검색에 너무 많은 토큰을 사용할 수 없기 때문입니다 . 첫 번째 단계는 포옹 단계에서 얻은 데이터 세트를 다시 가져오는 것입니다. 이번에는 질문에 관심이 있습니다. 저는 아주 작은 표본을 조사해 보기로 했습니다. 그래서 우리는 그중에서 50개 정도만 추출할 것입니다. 저희는 호출 시스템을 운영하지 않습니다.,제 생각에는 이것이 rag 시나리오에 매우 적합하다고 봅니다. 왜냐하면 우리에게 중요한 것은 시스템에서 가장 위에 있는 요소로 정확히 올바른 텍스트 덩어리를 가져오는 것이기 때문입니다. 증강 생성을 통한 검색에 너무 많은 토큰을 사용할 수 없기 때문입니다 . 첫 번째 단계는 포옹 단계에서 얻은 데이터 세트를 다시 가져오는 것입니다. 이번에는 질문에 관심이 있습니다. 저는 아주 작은 표본을 조사해 보기로 했습니다.
transcripts/channels/Qdrant/Modernizing_Legacy_Search_with_Semantic_Retrieval_in_the_AI___-IHb9Dv8OQQ.md,Modernizing Legacy Search with Semantic Retrieval in the AI Era | Qdrant vs Elastic Demo,Qdrant,channel,ko,2026-02,6678,https://www.youtube.com/watch?v=-IHb9Dv8OQQ,1,0,0,0,1,3,0,0,0,0,0,0,3,0,2,3,8,14,9,L-L-L,L-L-H,"유일한 차이점은 저희 관리형 클라우드에서는 운영 관련 작업에 대한 자동화를 더 많이 제공한다는 것입니다. 예를 들어 오픈 소스 환경에서 새로 추가된 노드 간에 샤드를 재분배하려면 수동으로 작업하거나 샤드를 자동으로 재분배하는 자동화 시스템을 직접 개발해야 합니다 . 그렇다고 해서 자동화 시스템을 개발할 수 없다는 말은 아닙니다. 분명히 할 수 있을 거예요 . 음, 하지만 핵심은 저희 클라우드 운영자가 자동으로 리밸런싱을 처리해 준다는 것입니다.",,"그리고 이 데이터의 90%는 비정형 데이터입니다. 그러니까 정말 대규모의 큰 목표는 문서, 이미지, 오디오 파일 같은 비정형 데이터를 고품질의 고밀도 벡터 표현으로 변환해서 인공 지능 애플리케이션에 활용하는 것입니다. 그렇다면 제가 말하는 ""인공지능 애플리케이션""이란 정확히 무엇을 의미하는 걸까요 ? 고객을 위한 추천 시스템, 에이전트 시스템, 또는 정말 고급 멀티모달 검색 시스템과 같은 것들이죠."
transcripts/channels/Qdrant/Neo4j_Free_Your_Agent's_Mind...with_Context_Graphs_Stephen_C__SFsG3uBoHnA.md,Neo4j | Free Your Agent's Mind...with Context Graphs | Stephen Chin,Qdrant,channel,ko,2026-06,1661,https://www.youtube.com/watch?v=SFsG3uBoHnA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,L-L-L,L-L-L,,,그래프 기술 과 쿼드런트 같은 벡터 데이터베이스를 함께 사용하면 유사성 검색을 통해 벡터 정보를 표현할 수 있다는 점이 큰 장점 중 하나입니다. 관련 정보를 빠르게 추출할 수 있는 좋은 방법입니다. 또한 그래프 알고리즘을 사용하여 기업 비즈니스 데이터의 관계에 인코딩된 의미론적 정보를 추출할 수도 있습니다.
transcripts/channels/Qdrant/Qdrant_&_Neo4j_-_Relevant_and_Diverse_Vector_Search_-_MMR_an__W58itLg3qWA.md,Qdrant & Neo4j - Relevant and Diverse Vector Search - MMR and Context Engineering,Qdrant,channel,ko,2025-09,7756,https://www.youtube.com/watch?v=W58itLg3qWA,2,0,2,3,7,7,1,0,1,0,2,1,3,0,1,2,6,12,15,L-L-L,H-L-H,"' 다음'을 클릭하면, 이 기능은 전체 그래프를 검색하여 올바른 탐색 경로를 찾고, 이를 기반으로 백엔드 데이터베이스에 접근할 실제 SQL 코드를 자동으로 생성합니다. 이 코드를 실행하면 실행 작업으로 등록되어 데이터 위에 실행됩니다. 그리고 최종 결과물을 보여드려야 한다면 , 어떤 에이전트든 데이터 세트로 변환된 표 형식의 화면처럼 보일 겁니다. 그러니까 MCP 에이전트가 이 그래프와 상호 작용하면서 사용자가 자연어로 특정 속성을 에이전트에 요청하면 에이전트가 100% 정확도로 이러한 데이터 제품을 자동으로 생성한다고 상상해 보세","예를 들어, 여기 링크드인의 소프트웨어 엔지니어인 진 타우와 그의 팀이 작성한 "" 고객 서비스 질문 답변을 위한 지식 그래프를 활용한 검색 증강 생성""이라는 제목의 획기적인 백서가 있습니다 . 그러니까 꼭 그 논문 사진을 찍어서 직접 읽어보세요. 음, 이 논문은 그래프 래그(Graph Rag)가 고객 서비스 질문 답변 과정에 실제로 도움이 되는지 알아보기 위해 테스트를 진행했습니다. 그리고 그들은 지식 그래프를 기존의 래그 파이프라인에 통합함으로써 문제 해결 시간이 28.6% 감소하는 것을 발견했습니다.","음, 이 논문은 그래프 래그(Graph Rag)가 고객 서비스 질문 답변 과정에 실제로 도움이 되는지 알아보기 위해 테스트를 진행했습니다. 그리고 그들은 지식 그래프를 기존의 래그 파이프라인에 통합함으로써 문제 해결 시간이 28.6% 감소하는 것을 발견했습니다. 이는 필수적인 고객 지원에 있어 상당한 개선입니다 . 사진이 찍히는 모습이 보이네요. 시원해, 시원해, 시원해. 괜찮은."
transcripts/channels/Qdrant/Qdrant_Agent_Skills_-_Discord_Session__vpbPhiXQ9Ks.md,Qdrant Agent Skills - Discord Session,Qdrant,channel,ko,2026-04,5907,https://www.youtube.com/watch?v=vpbPhiXQ9Ks,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,L-L-L,L-L-L,,,"제가 쿼드런트와 관련된 질문을 했기 때문에 , 일반적인 벡터 DB 조언 대신 쿼드런트 관련 지식과 최신 공식 문서를 참고하여 구체적인 개요를 제공해 드리려고 합니다. 여기서 스킬을 읽어낸 것을 볼 수 있습니다. 지금 웹 검색 중입니다. 제 생각에는 그 스킬 설명에서 정보를 찾을 때 문서 스니펫 검색을 사용해야 한다고 나와 있어서 그런 것 같습니다."
transcripts/channels/Qdrant/Qdrant_Vector_Space_Day_2025_Opening_Keynotes__Vgbg7uIddnA.md,Qdrant Vector Space Day 2025 | Opening Keynotes,Qdrant,channel,ko,2025-10,8087,https://www.youtube.com/watch?v=Vgbg7uIddnA,1,0,0,0,1,4,0,0,0,0,0,0,2,0,1,0,3,11,4,L-L-L,L-L-L,"한편으로는 자동화에 대해 살펴보고 어떻게 개선할 수 있을지 고민했습니다. 그리고 클라우드 API와 Terraform 프로바이더도 추가했습니다. 이제 코드를 통해 클러스터와 환경을 실제로 관리할 수 있습니다. 클러스터를 프로비저닝하고, 확장하고, 업데이트하는 모든 작업을 결국에는 코드를 통해 수행할 수 있습니다. 음, 그리고 나서 보안 강화 작업 도 진행했습니다. 저희는 클라우드 인수백을 도입했습니다.",,"처음에는 다른 벡터 데이터베이스를 사용하다가 나중에 쿼드런트로 옮겼습니다. 쿼드런트로 이전한 후, 그들은 쿼드런트와 AWS에서 얻은 성능이 이전과 동일하지만 가격은 30% 더 저렴해졌다는 것을 알게 되었습니다. 그리고 이것이 두 번째 부분인데, 가장 흥미로운 부분이죠. 다시 한번 생각해 보세요. 멀티 에이전트 오케스트레이션, 즉 여러 에이전트가 서로 통신하여 하나의 응답을 반환하는 것을 말입니다."
transcripts/channels/Qdrant/Qdrant_x_LlamaIndex_Advanced_RAG_Patters_and_Agent_Workflows__ytWskQWsAA4.md,Qdrant x LlamaIndex | Advanced RAG Patters and Agent Workflows,Qdrant,channel,ko,2025-10,1374,https://www.youtube.com/watch?v=ytWskQWsAA4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,L-L-L,L-L-L,,,"이 인덱스의 특별한 점은 Quadrant를 벡터 데이터베이스로 사용할 뿐만 아니라 Google Drive를 데이터 소스로 설정했다는 것입니다. 그리고 제게는 워크플로 문서 페이지가 담긴 PDF 파일이 하나 있는 Google Drive 폴더가 있습니다 . 즉, 이를 통해 Llama Path의 고급 일시 정지 기술을 사용하여 내용을 벡터화하고 Quadrant 벡터 저장소에 저장할 수 있습니다."
transcripts/channels/Qdrant/Qdrant_x_Unstructured.io_Process_and_Vectorize_Documents_wit__FRIOwOy6VZk.md,Qdrant x Unstructured.io | Process and Vectorize Documents with Enterprise ETL and Vector Search,Qdrant,channel,ko,2025-10,1029,https://www.youtube.com/watch?v=FRIOwOy6VZk,1,0,0,1,2,1,0,0,0,0,0,0,4,0,1,2,7,8,9,L-L-L,L-L-H,인증 및 파일 검색을 자동으로 처리합니다. 이제 QRank 커넥터 생성을 실행하겠습니다. 이 기능은 처리 결과를 벡터 포인트로 자동 저장합니다. 이 기능은 성능 향상을 위한 배치 최적화를 처리합니다. 일단 생성되면 이러한 커넥터는 비정형 플랫폼에서 사용할 수 있으며 여러 워크플로에서 데이터를 수신하거나 저장하는 데 재사용할 수 있습니다. 여기서는 워크플로우를 구축해 보겠습니다.,,"S3 비정형 데이터와 쿼드런트를 연결하는 엔드투엔드 데모 워크플로우를 살펴보겠습니다. 이는 비정형 문서를 검색이나 일반 애플리케이션에 사용할 수 있는 벡터화된 데이터로 변환하는 데 사용되는 일반적인 아키텍처입니다 . AWS S3부터 시작하겠습니다 . 이곳은 가공되지 않은 콘텐츠가 존재하는 곳입니다. PDF, 워드 문서, 파워포인트, 웹 페이지 등 모든 파일이 하나의 버킷에 저장됩니다."
transcripts/channels/Qdrant/Qualcomm_Practical_Patterns_for_On-Device_GenAI_Alan_Zhu__FlAmmVSYbZY.md,Qualcomm  | Practical Patterns for On-Device GenAI | Alan Zhu,Qdrant,channel,ko,2026-06,1736,https://www.youtube.com/watch?v=FlAmmVSYbZY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,L-L-L,L-L-L,,,"예를 들어, 검색 에이전트를 구축하여 사용자 설명서를 살펴보거나 차량의 로컬 환경에서 센서 데이터를 검색할 수 있습니다. 또한 이러한 성능을 컴퓨팅 플랫폼, IoT 로봇, 드론 또는 모든 모바일 폰과 같은 다양한 기기에서 하나의 플랫폼 내에서 테스트할 수 있습니다. 그러니까, 로컬 에이전트의 성능을 테스트하기 위해 실제로 해당 장치를 구매할 필요는 없습니다 ."
transcripts/channels/Qdrant/RAG_Movie_Recommendations_chatbot_with_Qdrant_and_n8n__O5mT8M7rqQQ.md,RAG Movie Recommendations chatbot with Qdrant and n8n,Qdrant,channel,ko,2024-10,2419,https://www.youtube.com/watch?v=O5mT8M7rqQQ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,6,4,L-L-L,L-L-H,,,이런 영화를 추천하는 시스템을 어떻게
transcripts/channels/Qdrant/Rapid_Prototyping_RAG_Agents_with_n8n_&_Qdrant__FNxoUtAuRow.md,Rapid Prototyping RAG Agents with n8n & Qdrant,Qdrant,channel,en,2025-06,5168,https://www.youtube.com/watch?v=FNxoUtAuRow,3,0,0,0,3,9,0,0,0,0,0,0,3,0,1,0,4,14,7,L-L-L,L-L-H,"And in just you just basically drag these nodes and connect them to sort of make these kind of workflows that do amazing things really quickly. &amp;N has been around since 2019, 2019.",,"So it's sort of attached to the agent as that vector store, that knowledge base. One thing probably just to point out is with NA10, it's very easy to attach kind of re-ranking. So it's kind of a new thing that came out where you can just attach re-rankers to that knowledge base."
transcripts/channels/Qdrant/Self-Improving_Evaluations_for_Agentic_RAG_Tracing_and_Feedb__oA5vt7OcOls.md,Self-Improving Evaluations for Agentic RAG: Tracing and Feedback Loops | Arize AI | Dat Ngo,Qdrant,channel,ko,2025-10,3341,https://www.youtube.com/watch?v=oA5vt7OcOls,2,0,0,2,4,3,0,0,0,0,0,0,2,0,0,1,3,3,7,L-L-L,L-L-L,"그리고 그 답은 실제로 이것이 자동화될 수 있다는 것입니다. 자, 그럼 저희 Arise가 나아가고자 하는 방향, 즉 저희의 비전에 대해 간략하게 말씀드리겠습니다. 음, 건설자로서 여러분이 원하는 건 AIG와 AIPM, 이렇게 두 가지 루프가 있습니다. 첫 번째는 누구나 다 아는 이야기죠. 제가 지금 작업하고 있는 시스템을 어떻게 개선할 수 있을까 하는 거죠. 그리고 데이터를 수집합니다. 관찰 가능성이라는 뜻입니다.",,"음, 'agentic rag'가 정확히 무슨 뜻인지 아는 사람 있나요? 우리는 이것이 과장된 표현이라고 생각합니다 . 네 , 꽤 많은 분들이시네요. 어, rag가 무슨 뜻인지 아는 사람 있나요? 여러분 대부분은 rag가 무슨 뜻인지 아실 겁니다. 네, 에이전트형 래그는 좀 더 덜 강압적인 래그 같은 거예요. 핵심은 정보를 검색하는 것이 중요 하지만, 검색 방법은 중요하지 않다는 것입니다. 이해가 되시나요?"
transcripts/channels/Qdrant/Slack_Scaling_to_Billions_with_Semantic_Search_Indexing_Avir__2cUC38rv7PQ.md,Slack | Scaling to Billions with Semantic Search Indexing | Avirek Ghatia and Brian O'Grady,Qdrant,channel,ko,2026-06,2044,https://www.youtube.com/watch?v=2cUC38rv7PQ,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2,L-L-L,L-L-L,"고객들이 매우 만족하고 있고, 업무 자동화를 위해 점점 더 많이 활용하고 있습니다. 단순히 키워드 검색에만 의존하는 방식에서 벗어나 훨씬 효율적으로 업무를 처리하고 있죠. 유료 플랜이고 체험판도 있습니다. 네, 체험판이요. 네, 네. 네 . 그러니까 수익을 창출하는 제품입니다. 고객들은 플랜을 구매해서 시맨틱 검색 기능을 이용할 수 있습니다.",,"Salesforce 데이터 기반인 것 같은데요. Salesforce Slack에서 말씀하시는 건가요? 음, 제가 조금 앞서 나가는 것 같네요 . 저희는 그 기능을 부분적으로 테스트해 봤습니다. 전체 배포까지는 진행하지 못했습니다. 그런데 그동안 모델 전환 문제도 있어서 잠시 보류했습니다. 나중에 다시 시도해 볼 예정입니다. 네, 실질적인 가치가 있다고 판단되면 당연히 도입할 것입니다. 하지만 세부적인 조정이 필요합니다."
transcripts/channels/Qdrant/Twelve_Labs_Beyond_the_Single_API_Call_with_Agentic_Video_In__i8xZeKP6t6k.md,Twelve Labs | Beyond the Single API Call with Agentic Video Intelligence | James Le,Qdrant,channel,ko,2026-06,2773,https://www.youtube.com/watch?v=i8xZeKP6t6k,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,3,L-L-L,L-L-L,,,"비디오가 벡터와 구조화된 메타데이터로 표현되면 , 검색 계층의 효율성을 확보하기 위해서는 벡터 데이터베이스가 필요하기 때문입니다. 그럼 검색의 기초가 되는 모델인 마렝고(Marengo)부터 시작해 보겠습니다. 음 , 그러니까 이건 톨로카의 독자적인 검색 모델입니다. 이 작업의 목표는 사람들이 자연스럽게 생각하는 방식으로 동영상을 검색할 수 있도록 만드는 것입니다 . 그러므로 여기서 중요한 것은 ' 통합된 대표성'이라는 표현입니다."
